Handle,Name,Status,Address Line 1,Address Line 2,Postal/ZIP Code,City,State/Province/Region,Country,Phone,Email,Website,Image URL,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Page Title,Page Description,Meta Title,Meta Description,Latitude,Longitude,Priority,Name - FR,Page Title - FR,Page Description - FR,Name - ZH-CN,Page Title - ZH-CN,Page Description - ZH-CN,Name - ES,Page Title - ES,Page Description - ES, Tags,Custom Brands,Custom Brands - FR,Custom Brands - ZH-CN,Custom Brands - ES,Custom Button title 1,Custom Button title 1 - FR,Custom Button title 1 - ZH-CN,Custom Button title 1 - ES,Custom Button URL 1,Custom Button URL 1 - FR,Custom Button URL 1 - ZH-CN,Custom Button URL 1 - ES,Custom Button title 2,Custom Button title 2 - FR,Custom Button title 2 - ZH-CN,Custom Button title 2 - ES,Custom Button URL 2,Custom Button URL 2 - FR,Custom Button URL 2 - ZH-CN,Custom Button URL 2 - ES,Brands
1156035560794046916,Ethos Limited Lucknow,TRUE,"G-78 & 79, Phoenix Palassio, Sector-7, Gomti Nagar Extension, Shaheed Path",,226010,Lucknow,Uttar Pradesh,IN,098891 99775,,,,,,,,,,,,,,,26.8087777,81.0127107,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>",,,,,,,,,,,,,,,,,,,,BELL & ROSS
5178,Watches of Switzerland Perth,TRUE,"Shop T16-18, Raine Square, 300 Murry Street",WA,6000,Perth,WA,Australia,+61 8 9322 8800,perth@watchswiss.com,https://www.blancpain.com/en-us/points-sale/watches-switzerland-perth,,,,,,,,,,,,,-31.9516572,115.8572242,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>, <a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,"BELL & ROSS, BLANCPAIN"
2503,AM – PM SONRAJ,TRUE,G33 - Dolmen Mall Clifton,,75600,Karachi,,PK,,,,,,,,,,,,,,,,24.8024117,67.0286808,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>",,,,,,,,,,,,,,,,,,,,BELL & ROSS
2541,Ahmed Seddiqi & Sons - Mall of the Emirates,TRUE,"Mall Of The Emirates, Sheikh Zayed Road, 4Th Interchange",,,Dubai,,AE,04 341 1211,,,,,,,,,,,,,,,25.2296100,55.2868300,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>",,,,,,,,,,,,,,,,,,,,BELL & ROSS
5293082917193438728,"Ahmed Seddiqi & Sons, The Galleria Al Maryah Island",TRUE,107 Hamouda Bin Ali Al Dhaheri St - Al Maryah Island - Abu Dhabi Global Market Square,,,Abu Dhabi,Émirats arabes unis,AE,02 551 1318,,,,,,,,,,,,,,,24.5013415,54.3897313,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>",,,,,,,,,,,,,,,,,,,,BELL & ROSS
3516064397353173231,Hardy Brothers -SYDNEY,TRUE,60 Castlereagh St,,2000,Sydney,NSW,AU,(02) 8262 3100,,,,,,,,,,,,,,,-33.8684741,151.2100950,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>",,,,,,,,,,,,,,,,,,,,BELL & ROSS
4480332091501771425,Hardy Brothers - Gold Coast,TRUE,"Pacific Fair Shopping Centre Shop 2707, Corner of Hooker & Sunshine Blvd","Shop 2707, Corner of Hooker and Sunshine Boulevard",4218,Broadbeach Waters,QLD,AU,(07) 5504 9090,,https://-,,,,,,,,,,,,,-28.0361743,153.4269983,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>",,,,,,,,,,,,,,,,,,,,BELL & ROSS
8713775476881747220,Monards - Gold Coast,TRUE,Shop 8/2 Elkhorn Ave,,4217,Surfers Paradise,QLD,AU,,,,,,,,,,,,,,,,-27.9993408,153.4303931,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>",,,,,,,,,,,,,,,,,,,,BELL & ROSS
9116,Hardy Brothers - BRISBANE,TRUE,1/188 Edward Street,,4000,Brisbane,Queensland,Australia,+61 2 9369 4300,omega.bondijunction.au@omegawatches.com,https://www.omegawatches.com/en-us/store/storedetails/7978,,,,,,,,,,,,,-27.4690609,153.0274903,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>, <a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,"BELL & ROSS, OMEGA"
2091,GASPARD,TRUE,18 RUE DE SEBASTOPOL,,98800,NOUMEA,,NC,271630,,,,,,,,,,,,,,,-22.2721245,166.4434597,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>",,,,,,,,,,,,,,,,,,,,BELL & ROSS
2033653985536282026,Diamond Works,TRUE,83 Rivonia Rd,,2196,Sandton,Gauteng,ZA,021 425 1970,,,,,,,,,,,,,,,-26.1195910,28.0357832,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>",,,,,,,,,,,,,,,,,,,,BELL & ROSS
2029,Sedgars,TRUE,9 Market Avenue,,1939,Vereeniging,,ZA,016 422 3804,,,,,,,,,,,,,,,-26.6751692,27.9304723,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>",,,,,,,,,,,,,,,,,,,,BELL & ROSS
1924,Bellagio Gateway,TRUE,Shop G305 - Gateway Shopping Centre,,4319,Durban,,ZA,031 566 2527,,,,,,,,,,,,,,,-29.7257340,31.0664381,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>",,,,,,,,,,,,,,,,,,,,BELL & ROSS
2317,Murdocks Jewellers,TRUE,"122, Victoria Wharf, V & A Waterfront",,8002,Cape Town,,ZA,021 419 0302,,,,,,,,,,,,,,,-33.9041458,18.4199587,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>",,,,,,,,,,,,,,,,,,,,BELL & ROSS
2687,Zakaa,TRUE,53 Gana St,,904101,ABUJA,,NG,09 291 4615,,,,,,,,,,,,,,,9.0771929,7.4985859,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>",,,,,,,,,,,,,,,,,,,,BELL & ROSS
3656,SHH Pendulum,TRUE,"Siam Paragon, Unit M31A, M Floor, 991 Rama 1 Road, Pathumwan",,10330,Bangkok,,Thailand,+66 2 125 2128,,https://www.blancpain.com/en-us/points-sale/pendulum-1,,,,,,,,,,,,,13.7465968,100.5354847,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
3666,Blancpain Chongqing MixCity Boutique,TRUE,"Shop L104, the MixCity Chongqing, 55 Xiejiawan Main Street, Jiulongpo District,",,400050,Chongqing,Sichuan,China,+86-23-68501735,,https://www.blancpain.com/en-us/points-sale/blancpain-chongqing-mixcity-boutique,,,,,,,,,,,,,29.5137310,106.5193520,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
3667,Blancpain Chengdu Sino-Ocean Taikoo Li Boutique,TRUE,"2 Middle Shamao Street, Jinjiang District",,610021,Chengdu,Sichuan,China,+86-28-6444 1735,,https://www.blancpain.com/en-us/points-sale/blancpain-chengdu-sino-ocean-taikoo-li-boutique,,,,,,,,,,,,,30.6624880,104.0813040,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
3699,Sincere Fine Watch Pavilion,TRUE,"Lot 2 01 07, Level 2 Pavilion Kuala Lumpur, 168, Jalan Bukit Bintang",,50100,Kuala Lumpur,,Malaysia,,pavilion@sincerewatch.com.my,https://www.blancpain.com/en-us/points-sale/sincere-fine-watch-pavilion,,,,,,,,,,,,,3.1478260,101.7126080,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
3770,Blancpain Shanghai Xitiandi Boutique,TRUE,"17, 181 Taicang Road, Huangpu District,",,200021,Shanghai,,China,+86 21 63110999,shxtd.blancpainboutiquechinash@sh.cn.swatchgroup.com,https://www.blancpain.com/en-us/points-sale/blancpain-shanghai-xitiandi-boutique,,,,,,,,,,,,,31.2264660,121.4812310,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
3954,"DFS Galleria, Four Seasons",TRUE,"Shop 1101/45, The Shoppes at Four Seasons",Cotai Strip,,Macau,,Macau SAR. China,85 328 282 833,,https://www.blancpain.com/en-us/points-sale/dfs-galleria-four-seasons,,,,,,,,,,,,,22.1455760,113.5633440,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
8633,Prince Jewellery & Watch Company,TRUE,"Prestige TowerShop 2, G/F.,23-25 Nathan Road","23-25 Nathan Road, Tsim Sha Tsui",,Tsimshatsui,,Hong Kong SAR. China,+852 2736 6636,ocean316@princehk.com,https://www.omegawatches.com/en-us/store/storedetails/6074,,,,,,,,,,,,,22.2960150,114.1719424,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>, <a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,"BLANCPAIN, OMEGA"
4037,Blancpain Boutique Macau Galaxy,TRUE,"G088, G/F, The Promenade, Galaxy Macau",Cotai,,Macau,,Macau SAR. China,+853 2882 3407,boutique.galaxy.mo@blancpain.com,https://www.blancpain.com/en-us/points-sale/blancpain-boutique-galaxy-macau,,,,,,,,,,,,,22.1505650,113.5534530,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
4043,The Swatch Group (Canada) Ltd,TRUE,"555, Richmond Street West",,M5V 3B1,"Toronto, Ontario",Ontario,Canada,+1 416 703 16 67,,https://www.blancpain.com/en-us/points-sale/swatch-group-canada-ltd,,,,,,,,,,,,,43.6463650,-79.4023120,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
1190,Blancpain Shanghai Nanjing West Road Boutique,TRUE,"1117 Nanjing West Road G/F., Asia Commercial Timecity",,200041,Shanghai,Shanghai,Mainland China,+86 21 6329 9905,boutique.peacehotel.sh.cn@omegawatches.com,https://www.omegawatches.com/en-us/store/storedetails/6563,,,,,,,,,,,,,31.2280670,121.4566975,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>, <a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"BLANCPAIN, OMEGA, ROLEX"
4056,The Swatch Group (Malaysia) Sdn Bhd,TRUE,Level 22 Wisma Goldhill - 67 Jalan Raja Chulan,,MY-50200,Kuala Lumpur,,Malaysia,+603 2050 8888,,https://www.blancpain.com/en-us/points-sale/swatch-group-malaysia-sdn-bhd,,,,,,,,,,,,,3.1502210,101.7083480,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
4471,Blancpain Xi‘an SKP Boutique,TRUE,"261 Chang‘an North Road, Beilin District",,710061,XiAn,Shaanxi,China,+86-029-85201735,,https://www.blancpain.com/en-us/points-sale/blancpain-xian-skp-boutique,,,,,,,,,,,,,34.2353270,108.9469330,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
emperor-watch-jewellery-ifc-mall-shanghai-shanghai,"Emperor Watch & Jewellery (IFC Mall) , Shanghai",TRUE,"Shop L1-13, Shanghai ifc mall, 8 Century Avenue, Pudong New Area",,200120,Shanghai,Shanghai,Mainland China,+86 21 6888 0990,,https://emperorwatchjewellery-1622/rswi_133696-shanghai-mainlandchina,,,,,,,,,,,,,31.2418480,121.5089930,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"BLANCPAIN, ROLEX"
4522,Blancpain Beijing SKP Boutique,TRUE,"Shop D1008, SKP, 87 Jianguo Road, Chaoyang District,",,100025,Beijing,,China,+86-10-6533 1360,,https://www.blancpain.com/en-us/points-sale/blancpain-beijing-skp-boutique,,,,,,,,,,,,,39.9161880,116.4854660,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
4523,Hefei Yintai Boutique,TRUE,"Yintai Center, 1F, No.98 Middle Changjiang Road",,,Hefei,Anhui,China,+86-551-68998385,,https://www.blancpain.com/en-us/points-sale/hefei-yintai-boutique,,,,,,,,,,,,,31.8683720,117.2985550,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
4527,Shanxi Datong Store,TRUE,No. 8 Dadong Street,,,Datong,Shaanxi,China,+86-352-2050802,,https://www.blancpain.com/en-us/points-sale/shanxi-datong-store,,,,,,,,,,,,,40.0931615,113.3024262,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
4528,Wuxi Henglong Boutique,TRUE,"121A, Center 66, No. 139 Middle Renmin Road",,,Wuxi,Jiangsu,China,+86 510 81856266,,https://www.blancpain.com/en-us/points-sale/wuxi-henglong-boutique,,,,,,,,,,,,,31.5747020,120.2955170,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
hisense-plaza-chow-tai-fook-watch-tianjin-tianjin,"Hisense Plaza (Chow Tai Fook Watch), Tianjin",TRUE,"1F, Hisense Plaza, No.188 North Jiefang Road, Heping District",,300042,Tianjin,Tianjin,Mainland China,+86 22 2319 8180,,https://ctfwatchhklimited-1611/rswi_16982-tianjin-mainlandchina,,,,,,,,,,,,,39.1170790,117.2185213,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"BLANCPAIN, ROLEX"
guihe-shopping-center-oriental-watch-jinan-jinan-city,"Guihe Shopping Center (Oriental Watch), Jinan",TRUE,"1 Tian Di Tan Street 1/F, Guihe Shopping Center",,250011,Jinan City,Shandong Province,Mainland China,+86 531 8098 2278,,https://orientalwatchchinatradingcoltd-1724/rswi_16907-jinancity-mainlandchina,,,,,,,,,,,,,36.6651470,117.0253290,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"BLANCPAIN, ROLEX"
4531,Tianjin MixC Boutique,TRUE,"Shop L1-028-2, Tianjin MixC, 9 Leyuan Road, Hexi District",,,Tianjin,,China,+86 022 83887358,,https://www.blancpain.com/en-us/points-sale/tianjin-mixc-boutique,,,,,,,,,,,,,39.0658478,117.1097404,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
4532,Qingdao Hisense Boutique,TRUE,"1F, Hisense Plaza, No.117 Aomen Road,",,,Qingdao,Shandong,China,+86-532-6678-8157,,https://www.blancpain.com/en-us/points-sale/qingdao-hisense-boutique,,,,,,,,,,,,,36.0614200,120.3967570,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
4533,Changchun Zhongfu Store,TRUE,"No. 79 Jianhe Lane, Chaoyang District",,,Changchun,Jilin,China,+86-431-8896-0033,,https://www.blancpain.com/en-us/points-sale/changchun-zhongfu-store,,,,,,,,,,,,,43.8913789,125.3188712,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
4535,Harbin Charter Boutique,TRUE,"1F, Charter Shopping Center, No. 106 Anlong Street, Daoli District",,,Harbin,Heilongjiang,China,+86 451 87736834,,https://www.blancpain.com/en-us/points-sale/harbin-charter-boutique,,,,,,,,,,,,,45.7587979,126.6062342,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
prime-time-zhongshan-road-shop-urumqi-urumqi,"Prime Time (Zhongshan Road Shop), Urumqi",TRUE,"No.299 Zhongshan Road,",,830002,Uramqi,Xinjiang,Mainland China,+86 991 2819621,,https://shanghaixinyuwatchclockgroupltd-1718/rswi_5703-urumqi-mainlandchina,,,,,,,,,,,,,43.7943670,87.6163730,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"BLANCPAIN, ROLEX"
4537,Taiyuan Wangfujing Boutique,TRUE,"1F, Wangfujing Department Store, 99 North Qinxian Street, Xiaodian District,",,,Taiyuan,Shaanxi,China,+86 351 7887127,,https://www.blancpain.com/en-us/points-sale/taiyuan-wangfujing-boutique,,,,,,,,,,,,,37.8302400,112.5657330,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
4538,Shijiazhuang Xiantianxia China Boutique,TRUE,"1F, Xiantianxia Mall, No.326 East Zhongshan Road,",,,Shijiazhuang,,China,+86 311 85936689,,https://www.blancpain.com/en-us/points-sale/shijiazhuang-xiantianxia-china-boutique,,,,,,,,,,,,,38.0422430,114.5266210,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
4540,Hangzhou Tower Boutique,TRUE,"1F, Block D, Hangzhou Tower Shopping City, No. 21 Wulin Square, Gongshu District",,,Hangzhou,Zhejiang,China,+86 571 8506 3043,,https://www.blancpain.com/en-us/points-sale/hangzhou-tower-boutique,,,,,,,,,,,,,30.2739050,120.1634450,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
euro-plaza-harmony-world-watch-harbin-harbin,"Euro Plaza (Harmony World Watch), Harbin",TRUE,"102A, 1F, Block B, Jin'an Euro Plaza, No.69 Zhongyang Street, Daoli District,",,150010,Harbin,Heilongjiang Province,Mainland China,+86 451 8456 7877,,https://shenzhenharmonyworldwatchcentrecoltd-1639/rswi_5801-harbin-mainlandchina,,,,,,,,,,,,,45.7715544,126.6197246,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"BLANCPAIN, ROLEX"
4546,Harbin Songlei Boutique,TRUE,"No.329 Dongdazhi Street, Songlei Department Store, Nangang District",,,Harbin,Heilongjiang,China,+86 451 53620070,,https://www.blancpain.com/en-us/points-sale/harbin-songlei-boutique,,,,,,,,,,,,,45.7591316,126.6441728,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
4547,Dalian Intercontinental Hotel Store,TRUE,"No.10 Yide Street, Zhongshan District",,,Dalian,,China,+86 411 82659797,,https://www.blancpain.com/en-us/points-sale/dalian-intercontinental-hotel-store,,,,,,,,,,,,,38.9186616,121.6443255,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
4548,Dalian Friendship Store,TRUE,"1F, Friendship Mall, No.8 Renmin Road, Zhongshan District,",,,Dalian,,China,+86 411 8263 2859,,https://www.blancpain.com/en-us/points-sale/dalian-friendship-store,,,,,,,,,,,,,38.9220700,121.6469760,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
wisdom-watch-jewellery-store-anshan-anshan,"Wisdom Watch & Jewellery Store, Anshan",TRUE,"Huitong Swiss Watches Store, A, No. 47, Eryijiu Road, Tiedong District",,114001,Anshan,Liaoning Province,Mainland China,+86 412 885 0059,,https://anshanwisdomclockwatchsalescoltd-1602/rswi_5883-anshan-mainlandchina,,,,,,,,,,,,,41.1071559,123.0025970,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"BLANCPAIN, ROLEX"
4552,Shenzhen Yitian Boutique,TRUE,"Shop 57-58, L1 Floor, Yitian Holiday Plaza, No.9028 Shennan Avenue, Nanshan District",,,Shenzhen,Guangdong,China,+86 755 8629 9093,,https://www.blancpain.com/en-us/points-sale/shenzhen-yitian-boutique,,,,,,,,,,,,,22.5434890,113.9815830,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
4554,Wuxi Dadongfang Boutique,TRUE,"1F, Block B, Dadongfang Department Store,No. 343 Zhongshan Road, Liangxi District",,,Wuxi,Jiangsu,China,+86 510-82711880,,https://www.blancpain.com/en-us/points-sale/wuxi-dadongfang-boutique,,,,,,,,,,,,,31.5833740,120.3054990,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
4575,King Power Srivaree Complex,TRUE,"1st Floor, 888 Moo 10, Srivaree Noi Road, Bang Chaloang, Bang Phli",,10540,Samut Prakarn,,Thailand,+662 205 8888,,https://www.blancpain.com/en-us/points-sale/king-power-srivaree-complex,,,,,,,,,,,,,13.6541000,100.7844000,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
4636,Monards Crown Casino,TRUE,"Shop 15, 8 Whiteman Street","VIC, Southbank",3006,Melbourne,,Australia,+61 3 9690 2566,,https://www.blancpain.com/en-us/points-sale/monards-crown-casino,,,,,,,,,,,,,-37.8221370,144.9592250,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
4656,The Swatch Group Trading (Thailand) Limited,TRUE,"87, unit1, Ground Floor M. Thai Tower, All Seasons Place","87 Witthayu Rd, Lumphini, Pathum Wan",10330,Bangkok,,Thailand,+662 146 8414,,https://www.blancpain.com/en-us/points-sale/swatch-group-trading-thailand-limited,,,,,,,,,,,,,13.7399090,100.5472860,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
4658,Blancpain Boutique Kuala Lumpur KLCC,TRUE,GROUND FLOOR SURIA KLCC LOT G38,,50088,Kuala Lumpur,,Malaysia,,,https://www.blancpain.com/en-us/points-sale/blancpain-boutique-klcc,,,,,,,,,,,,,3.1568210,101.7132340,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
4665,Cortina Watch_ IMAGO Shopping Mall,TRUE,"LOT G-09 & G-10A, IMAGO SHOPPING MALL, KK TIMES SQUARE PHASE II, OFF COASTAL HIGHWAY",KOTA KINABALU,88100,Sabah,,Malaysia,,,https://www.blancpain.com/en-us/points-sale/cortina-watch-imago-shopping-mall,,,,,,,,,,,,,5.9705230,116.0667100,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
4672,Shinsegae Duty Free - Main,TRUE,"Shinsegae Myeongdong DFS 9F. 63, Sogong-ro, Jung-gu",,,Seoul,,South Korea,+82 2 6370 4083,,https://www.blancpain.com/en-us/points-sale/shinsegae-duty-free-main,,,,,,,,,,,,,37.5605450,126.9807990,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
4677,Boutique Dos Relogios Plus,TRUE,"Avenida Euro 2004, Freeport Outlet Alcochete, loja E5",Rua Marechal Broz Tito nº35/37,,Alcochete,,Angola,+244 933 862 590,,https://www.blancpain.com/en-us/points-sale/boutique-dos-relogios-plus,,,,,,,,,,,,,-8.8139594,13.2413658,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,BLANCPAIN
swiss-concept-sydney,Swiss Concept,TRUE,388 George St,NSW,NSW 2000,Sydney,New South Wales,Australia,+61 2 9221 6288,clientrelations@swissconcept.com.au,https://swissconcept-219/rswi_1029-sydney-australia,,,,,,,,,,,,,-33.8670910,151.2086500,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"BLANCPAIN, ROLEX"
1402420,Juwelier Haban Bucherer,TRUE,Stock-im-Eisen-Platz 3,,1010,Vienna,Vienna,Austria,+43 662 202004,boutique.salzburg@omegawatches.com,https://store/storedetails/O1809712,,,,,,,,,,,,,48.2078869,16.3713566,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>, <a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"BLANCPAIN, OMEGA, ROLEX"
